source,listing_uid,source_listing_id,title,price_eur,postcode,city,address,availability,latitude,longitude,first_seen_at,last_seen_at,latest_status,extra_summary,url
la_carte_des_colocs,la_carte_des_colocs::1225536,1225536,Maison 10 pièces de 340 m²,541,69008,Lyon,Rue Professeur Ranvier,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Maison | 10,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/w30a1j
la_carte_des_colocs,la_carte_des_colocs::838570,838570,Appartement 5 pièces de 91 m²,542,69003,Lyon,Rue du Docteur Bonhomme,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/bzf3fu
la_carte_des_colocs,la_carte_des_colocs::1204905,1204905,Appartement 4 pièces de 61 m²,544,69200,Vénissieux,Avenue Jules Guesde,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/venissieux/a/anv5mf
la_carte_des_colocs,la_carte_des_colocs::1247119,1247119,Appartement 4 pièces de 95 m²,544,69100,Villeurbanne,Rue du Cimetière,Disponible le 05/06/2026,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/zckjs2
la_carte_des_colocs,la_carte_des_colocs::1231942,1231942,Appartement 5 pièces de 90 m²,544,69008,Lyon,Rue Marius Berliet,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/uzrwxe
la_carte_des_colocs,la_carte_des_colocs::1236948,1236948,Appartement 5 pièces de 94 m²,544,69003,Lyon,Rue Baraban,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/tmh7yq
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-cours-lafayette_4008438.html,,Chambre dans le Cours Lafayette,545,69003,Lyon area,69003 Lyon 03,Disponible à partir du 10/06/2026,45.763497,4.855648,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 2 student(s), no workers listed | Scène formations - Villeurbanne ( à 354 m ) | Ecole National de Musique Villeurbanne ( à 480 m ) | AMOS Lyon ( à 614 m ) | Lycée Lacassagne - Lyon ( à 645 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-cours-lafayette_4008438.html
la_carte_des_colocs,la_carte_des_colocs::1241640,1241640,Appartement 3 pièces de 67 m²,545,69600,Oullins-Pierre-Bénite,Rue Saint-Exupéry,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/3d433g
la_carte_des_colocs,la_carte_des_colocs::1236799,1236799,Appartement 4 pièces de 64 m²,545,69100,Villeurbanne,Rue Michel Dupeuble,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/mlr1ze
la_carte_des_colocs,la_carte_des_colocs::1077058,1077058,Appartement 4 pièces de 64 m²,545,69600,Oullins-Pierre-Bénite,Boulevard de l'Europe (Oullins),Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/90hj3q
la_carte_des_colocs,la_carte_des_colocs::1251695,1251695,Appartement 4 pièces de 68 m²,545,69008,Lyon,Rue Saint-Agnan,Disponible le 20/06/2026,,,2026-05-20T10:08:59.886186+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 0,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/qi0qml
la_carte_des_colocs,la_carte_des_colocs::1222473,1222473,Appartement 4 pièces de 75 m²,545,69500,Bron,Avenue Pierre Allard,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/bron/a/k1okj8
la_carte_des_colocs,la_carte_des_colocs::1248864,1248864,Appartement 4 pièces de 80 m²,545,69003,Lyon,Rue Saint Antoine,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/oe7is6
la_carte_des_colocs,la_carte_des_colocs::1228683,1228683,Appartement 4 pièces de 80 m²,545,69100,Villeurbanne,Avenue Galline,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/r624gk
la_carte_des_colocs,la_carte_des_colocs::1125389,1125389,Appartement 5 pièces de 120 m²,545,69100,Villeurbanne,Rue Antonin Perrin,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/1ypqcg
la_carte_des_colocs,la_carte_des_colocs::1251088,1251088,Appartement 5 pièces de 73 m²,545,69600,Oullins-Pierre-Bénite,Grande Rue,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/9d68qb
la_carte_des_colocs,la_carte_des_colocs::1230838,1230838,Appartement 5 pièces de 75 m²,545,69600,Oullins-Pierre-Bénite,Rue Baudin,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/mh1v94
la_carte_des_colocs,la_carte_des_colocs::1241517,1241517,Appartement 5 pièces de 78 m²,545,69003,Lyon,Avenue Lacassagne,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/4xkthk
la_carte_des_colocs,la_carte_des_colocs::1247990,1247990,Appartement 5 pièces de 81 m²,545,69008,Lyon,Rue Garon Duret,Disponible le 07/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/6ikyhj
la_carte_des_colocs,la_carte_des_colocs::1156093,1156093,Appartement 5 pièces de 84 m²,545,69009,Lyon,Avenue de la Sauvegarde,Disponible le 08/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/vaxqqc
la_carte_des_colocs,la_carte_des_colocs::1199557,1199557,Appartement 5 pièces de 84 m²,545,69600,Oullins-Pierre-Bénite,Bis Rue du Petit Revoyet,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/f1i135
la_carte_des_colocs,la_carte_des_colocs::1247848,1247848,Appartement 5 pièces de 85 m²,545,69500,Bron,Rue du Parc,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/bron/a/zmn063
la_carte_des_colocs,la_carte_des_colocs::1236255,1236255,Appartement 6 pièces de 81 m²,545,69100,Villeurbanne,Rue François Gillet,Disponible,,,2026-05-16T23:05:26.099422+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/ndb1s9
la_carte_des_colocs,la_carte_des_colocs::1205278,1205278,Appartement 6 pièces de 87 m²,545,69003,Lyon,Rue Professeur Florence,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/0r9ajw
studapart,studapart::d46735cd-5c08-4700-a76b-36d86322f19d,d46735cd-5c08-4700-a76b-36d86322f19d,"Colocation "" OMEGA """,545,69008,Lyon,"34 Rue Stéphane Coignet, 69008 Lyon, France",2026-05-09,45.7260613,4.8734769,2026-05-18T10:54:41.535234+00:00,2026-05-18T10:54:41.535234+00:00,missing_but_live,rental | apartment | 6 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-6-personnes-de-116m2/property/d46735cd-5c08-4700-a76b-36d86322f19d
studapart,studapart::80fd4933-2720-405e-a277-1104c6729e3e,80fd4933-2720-405e-a277-1104c6729e3e,"Colocation - T5 Meublé Lyon, 78.0m2, 5 chambres",545,69003,Lyon,78 Avenue Lacassagne 69003 Lyon FR,2026-05-24,45.7494118,4.8763304,2026-05-17T08:39:12.664795+00:00,2026-05-25T11:02:00.047473+00:00,updated,rental | apartment | 5 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-5-personnes-de-78m2/property/80fd4933-2720-405e-a277-1104c6729e3e
studapart,studapart::1c1e4ac0-cdb8-4da3-bc84-3aebe9c8c448,1c1e4ac0-cdb8-4da3-bc84-3aebe9c8c448,"Colocation - T5 Meublé Lyon, 72.0m2, 4 chambres",546,69007,Lyon,27 rue de l'Effort 69007 Lyon FR,2026-05-18,45.7322368,4.8375691,2026-05-19T10:21:05.768089+00:00,2026-05-19T10:21:05.768089+00:00,missing_but_live,rental | apartment | 4 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-4-personnes-de-72m2/property/1c1e4ac0-cdb8-4da3-bc84-3aebe9c8c448
studapart,studapart::6db6d363-74e0-4b81-a4d2-73d2948d8177,6db6d363-74e0-4b81-a4d2-73d2948d8177,"Colocation - T5 Meublé Lyon, 72.0m2, 4 chambres",546,69007,Lyon,27 rue de l'Effort 69007 Lyon FR,2026-05-24,45.7322368,4.8375691,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,rental | apartment | 4 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-4-personnes-de-72m2/property/6db6d363-74e0-4b81-a4d2-73d2948d8177
la_carte_des_colocs,la_carte_des_colocs::1251238,1251238,Appartement 3 pièces de 68 m²,547,69007,Lyon,Quai Claude Bernard,Disponible le 01/06/2026,,,2026-05-19T10:21:05.768089+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/4b25j0
la_carte_des_colocs,la_carte_des_colocs::1216728,1216728,Appartement 4 pièces de 67 m²,547,69001,Villeurbanne,Avenue Roger Salengro,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/29rfw9
la_carte_des_colocs,la_carte_des_colocs::1229929,1229929,Appartement 3 pièces de 68 m²,548,,Villeurbanne,", Rue du Luizet",Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/fy03lf
la_carte_des_colocs,la_carte_des_colocs::315220,315220,Appartement 4 pièces de 89 m²,548,69003,Lyon,Rue François Gillet,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/c5i7mc
la_carte_des_colocs,la_carte_des_colocs::1246259,1246259,Appartement 6 pièces de 150 m²,548,69006,Lyon,Boulevard des Brotteaux,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/8jjxfw
la_carte_des_colocs,la_carte_des_colocs::1212415,1212415,Appartement 6 pièces de 96 m²,548,69100,Villeurbanne,Rue Lafontaine,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/cwm43n
la_carte_des_colocs,la_carte_des_colocs::1251669,1251669,Appartement 6 pièces de 135 m²,549,69006,Lyon,Rue de la Gaîté,Disponible le 01/07/2026,,,2026-05-20T10:08:59.886186+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/t29fuq
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-04-69/appartement-particulier-a-lyon-04-type-de-11m_4002900.html,,"Appartement particulier à Lyon 04, %type de 11m²",550,69004,Lyon area,- 69004 Lyon 04,Disponible immédiatement,,,2026-05-23T08:44:17.369515+00:00,2026-05-23T08:44:17.369515+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | EFAP Lyon ( à 159 m ) | Ecole française des attachés de presse et des professionnels ( à 177 m ) | Lycée Professionnel Camille Claudel Lyon ( à 476 m ) | Bloo Workshops Lyon ( à 488 m ),https://www.immojeune.com/location-etudiant/lyon-04-69/appartement-particulier-a-lyon-04-type-de-11m_4002900.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-01-69/chambre-dans-le-rue-de-la-republique_4004699.html,,Chambre dans le Rue de la République,550,69001,Lyon area,69001 Lyon 01,Disponible à partir du 29/05/2026,45.76637,4.836016,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 2 student(s), 1 worker(s) | Lycée Ampere - Lyon ( à 134 m ) | Institut supérieur commercial d'assurances - Lyon ( à 165 m ) | Ecole nationale du Trésor public de Lyon ( à 165 m ) | Sup de Log Lyon ( à 165 m )",https://www.immojeune.com/colocation/lyon-01-69/chambre-dans-le-rue-de-la-republique_4004699.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/de-particulier-a-particulier-lyon-03-appartement-chambre-11m_4000827.html,,"De particulier à particulier Lyon 03, appartement chambre, 11m²",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-18T10:54:41.535234+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/de-particulier-a-particulier-lyon-03-appartement-chambre-11m_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-04-69/de-particulier-a-particulier-lyon-04-appartement-chambre-de-11m_4002900.html,,"De particulier à particulier Lyon 04, appartement chambre de 11m²",550,69004,Lyon area,- 69004 Lyon 04,Disponible immédiatement,,,2026-05-17T08:39:12.664795+00:00,2026-05-17T08:39:12.664795+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | EFAP Lyon ( à 159 m ) | Ecole française des attachés de presse et des professionnels ( à 177 m ) | Lycée Professionnel Camille Claudel Lyon ( à 476 m ) | Bloo Workshops Lyon ( à 488 m ),https://www.immojeune.com/location-etudiant/lyon-04-69/de-particulier-a-particulier-lyon-04-appartement-chambre-de-11m_4002900.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-04-69/de-particulier-a-particulier-lyon-04-appartement-chambre-11m_4002900.html,,"De particulier à particulier Lyon 04, appartement chambre, 11m²",550,69004,Lyon area,- 69004 Lyon 04,Disponible immédiatement,,,2026-05-24T08:55:24.831597+00:00,2026-05-24T08:55:24.831597+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | EFAP Lyon ( à 159 m ) | Ecole française des attachés de presse et des professionnels ( à 177 m ) | Lycée Professionnel Camille Claudel Lyon ( à 476 m ) | Bloo Workshops Lyon ( à 488 m ),https://www.immojeune.com/location-etudiant/lyon-04-69/de-particulier-a-particulier-lyon-04-appartement-chambre-11m_4002900.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/entre-particulier-chambre-de-11m-a-lyon-03_4000827.html,,"Entre particulier , chambre, de 11m² à Lyon 03",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-19T10:21:05.768089+00:00,2026-05-24T08:55:24.831597+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/entre-particulier-chambre-de-11m-a-lyon-03_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/entre-particulier-a-lyon-03-chambre-de-11m-a-lyon-03_4000827.html,,"Entre particulier à Lyon 03, chambre, de 11m² à Lyon 03",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/entre-particulier-a-lyon-03-chambre-de-11m-a-lyon-03_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/location-appartement-entre-particulier-lyon-03-de-11m-pour-ce-chambre_4000827.html,,"Location appartement entre particulier Lyon 03, de 11m² pour ce chambre",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-17T08:39:12.664795+00:00,2026-05-17T08:39:12.664795+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/location-appartement-entre-particulier-lyon-03-de-11m-pour-ce-chambre_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/location-de-particulier-a-particulier-a-lyon-03-appartement-chambre-de-11m_4000827.html,,"Location de particulier à particulier à Lyon 03, appartement chambre de 11m²",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-16T23:40:31.011895+00:00,2026-05-23T08:44:17.369515+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/location-de-particulier-a-particulier-a-lyon-03-appartement-chambre-de-11m_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-04-69/location-de-particulier-a-particulier-a-lyon-04-appartement-chambre-de-11m_4002900.html,,"Location de particulier à particulier à Lyon 04, appartement chambre de 11m²",550,69004,Lyon area,- 69004 Lyon 04,Disponible immédiatement,,,2026-05-20T10:08:59.886186+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | EFAP Lyon ( à 159 m ) | Ecole française des attachés de presse et des professionnels ( à 177 m ) | Lycée Professionnel Camille Claudel Lyon ( à 476 m ) | Bloo Workshops Lyon ( à 488 m ),https://www.immojeune.com/location-etudiant/lyon-04-69/location-de-particulier-a-particulier-a-lyon-04-appartement-chambre-de-11m_4002900.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-04-69/location-particulier-lyon-04-chambre-de-11m_4002900.html,,"Location particulier Lyon 04, chambre, de 11m²",550,69004,Lyon area,- 69004 Lyon 04,Disponible immédiatement,,,2026-05-18T10:54:41.535234+00:00,2026-05-19T10:21:05.768089+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | EFAP Lyon ( à 159 m ) | Ecole française des attachés de presse et des professionnels ( à 177 m ) | Lycée Professionnel Camille Claudel Lyon ( à 476 m ) | Bloo Workshops Lyon ( à 488 m ),https://www.immojeune.com/location-etudiant/lyon-04-69/location-particulier-lyon-04-chambre-de-11m_4002900.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/location-particulier-a-particulier-chambre-de-11m-a-lyon-03_4000827.html,,"Location particulier à particulier, chambre, de 11m² à Lyon 03",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-20T10:08:59.886186+00:00,2026-05-20T10:08:59.886186+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/location-particulier-a-particulier-chambre-de-11m-a-lyon-03_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-03-69/particulier-location-lyon-03-chambre-de-11m_4000827.html,,"Particulier location Lyon 03, chambre, de 11m²",550,69003,Lyon area,- 69003 Lyon 03,Disponible immédiatement,,,2026-05-22T09:54:00.187000+00:00,2026-05-22T09:54:00.187000+00:00,missing_but_live,Likely student-friendly | No current-housemate data shown | Lycée Lacassagne - Lyon ( à 534 m ) | SCIENCES U LYON ( à 685 m ) | Efab Lyon ( à 685 m ) | EFAB Lyon - Ecole française de l'administration des biens ( à 685 m ),https://www.immojeune.com/location-etudiant/lyon-03-69/particulier-location-lyon-03-chambre-de-11m_4000827.html
immojeune,immojeune::https://www.immojeune.com/location-etudiant/lyon-04-69/particulier-location-chambre-de-11m-a-lyon-04_4002900.html,,"Particulier location, chambre, de 11m² à Lyon 04",550,69004,Lyon area,- 69004 Lyon 04,Disponible immédiatement,,,2026-05-22T09:54:00.187000+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,Likely student-friendly | No current-housemate data shown | EFAP Lyon ( à 159 m ) | Ecole française des attachés de presse et des professionnels ( à 177 m ) | Lycée Professionnel Camille Claudel Lyon ( à 476 m ) | Bloo Workshops Lyon ( à 488 m ),https://www.immojeune.com/location-etudiant/lyon-04-69/particulier-location-chambre-de-11m-a-lyon-04_4002900.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-02-69/room-in-cours-charlemagne-lyon-for-97-m-with-1-bedroom_4004034.html,,"Room in Cours Charlemagne, Lyon for 97 m² with 1 bedroom",550,69002,Lyon area,69002 Lyon 02,Disponible à partir du 30/05/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,Possible student fit | No current-housemate data shown | INFA Rhône ( à 131 m ) | CEMEA Rhône Alpes ( à 279 m ) | Institut d'étiopathie de Lyon ( à 470 m ) | UCLY Université Catholique de Lyon ( à 486 m ),https://www.immojeune.com/colocation/lyon-02-69/room-in-cours-charlemagne-lyon-for-97-m-with-1-bedroom_4004034.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-02-69/room-in-cours-charlemagne-lyon-for-97-m-with-1-bedroom_3482624.html,,"Room in Cours Charlemagne, Lyon for 97 m² with 1 bedroom",550,69002,Lyon area,69002 Lyon 02,Disponible à partir du 30/05/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,Possible student fit | No current-housemate data shown | INFA Rhône ( à 131 m ) | CEMEA Rhône Alpes ( à 279 m ) | Institut d'étiopathie de Lyon ( à 470 m ) | UCLY Université Catholique de Lyon ( à 486 m ),https://www.immojeune.com/colocation/lyon-02-69/room-in-cours-charlemagne-lyon-for-97-m-with-1-bedroom_3482624.html
la_carte_des_colocs,la_carte_des_colocs::1026966,1026966,Appartement 1 pièce de 30 m²,550,69004,Lyon,Rue Jérome Dulaar,Disponible,,,2026-05-24T08:55:24.831597+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 0,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/9z1ul3
la_carte_des_colocs,la_carte_des_colocs::1244717,1244717,Appartement 10 pièces de 177 m²,550,69100,Villeurbanne,Impasse des Tilleuls,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 6,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/3mrbie
la_carte_des_colocs,la_carte_des_colocs::1247914,1247914,Appartement 3 pièces de 51 m²,550,69007,Lyon,Rue Marcel Mérieux,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/1k44t6
la_carte_des_colocs,la_carte_des_colocs::1137953,1137953,Appartement 3 pièces de 51 m²,550,69007,Lyon,Rue Marcel Mérieux,Disponible le 01/07/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ilvrux
la_carte_des_colocs,la_carte_des_colocs::1195091,1195091,Appartement 3 pièces de 63 m²,550,69008,Vénissieux,Avenue Francis de Pressensé,Disponible,,,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/venissieux/a/4x1y5e
la_carte_des_colocs,la_carte_des_colocs::1249354,1249354,Appartement 3 pièces de 64 m²,550,69008,Lyon,Avenue Berthelot,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/bzftbz
